,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7792,0.6,0.72,9,-7.667,0,0.0466,0.62,1.98e-05,0.0594,0.585,94.95,audio_features,7oGYa1wyKeGKzSg67jym6S,spotify:track:7oGYa1wyKeGKzSg67jym6S,https://api.spotify.com/v1/tracks/7oGYa1wyKeGKzSg67jym6S,https://api.spotify.com/v1/audio-analysis/7oGYa1wyKeGKzSg67jym6S,455000,4
7793,0.679,0.534,6,-9.398,0,0.0762,0.184,1.47e-06,0.318,0.79,158.809,audio_features,7vO5tXQx4pCtHiIMjgvCeU,spotify:track:7vO5tXQx4pCtHiIMjgvCeU,https://api.spotify.com/v1/tracks/7vO5tXQx4pCtHiIMjgvCeU,https://api.spotify.com/v1/audio-analysis/7vO5tXQx4pCtHiIMjgvCeU,373133,3
7794,0.371,0.668,11,-7.269,0,0.0497,0.636,2e-06,0.294,0.403,87.458,audio_features,7iLA6PQeQWRjLDHOJgGpj5,spotify:track:7iLA6PQeQWRjLDHOJgGpj5,https://api.spotify.com/v1/tracks/7iLA6PQeQWRjLDHOJgGpj5,https://api.spotify.com/v1/audio-analysis/7iLA6PQeQWRjLDHOJgGpj5,345559,4
7795,0.301,0.581,11,-7.324,0,0.0422,0.602,0.0,0.0757,0.235,132.051,audio_features,4km0RUkMMFdx8iDuq36o2w,spotify:track:4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/tracks/4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/audio-analysis/4km0RUkMMFdx8iDuq36o2w,237897,3
7796,0.776,0.786,7,-10.071,0,0.279,0.0754,0.000106,0.0756,0.783,179.842,audio_features,5iF7J1IUGUUC3baRA3g9wg,spotify:track:5iF7J1IUGUUC3baRA3g9wg,https://api.spotify.com/v1/tracks/5iF7J1IUGUUC3baRA3g9wg,https://api.spotify.com/v1/audio-analysis/5iF7J1IUGUUC3baRA3g9wg,436840,4
7797,0.742,0.862,5,-8.591,0,0.0742,0.148,1.42e-06,0.256,0.646,121.831,audio_features,2txp1GEMS6zCwiagrv6cMR,spotify:track:2txp1GEMS6zCwiagrv6cMR,https://api.spotify.com/v1/tracks/2txp1GEMS6zCwiagrv6cMR,https://api.spotify.com/v1/audio-analysis/2txp1GEMS6zCwiagrv6cMR,377000,4
7798,0.501,0.714,4,-8.968,0,0.153,0.256,0.0,0.285,0.852,99.054,audio_features,0oj6c4VgeO4vHjRPyQ10dc,spotify:track:0oj6c4VgeO4vHjRPyQ10dc,https://api.spotify.com/v1/tracks/0oj6c4VgeO4vHjRPyQ10dc,https://api.spotify.com/v1/audio-analysis/0oj6c4VgeO4vHjRPyQ10dc,467000,4
7799,0.744,0.581,6,-13.053,0,0.0362,0.0332,0.108,0.137,0.824,110.038,audio_features,6S9CkCK5Udq8cEqQKwxjPv,spotify:track:6S9CkCK5Udq8cEqQKwxjPv,https://api.spotify.com/v1/tracks/6S9CkCK5Udq8cEqQKwxjPv,https://api.spotify.com/v1/audio-analysis/6S9CkCK5Udq8cEqQKwxjPv,341427,4
7800,0.565,0.817,7,-10.409,0,0.0386,0.274,0.197,0.0593,0.767,122.022,audio_features,3EvFjNLnhBQQaVTdJoVEls,spotify:track:3EvFjNLnhBQQaVTdJoVEls,https://api.spotify.com/v1/tracks/3EvFjNLnhBQQaVTdJoVEls,https://api.spotify.com/v1/audio-analysis/3EvFjNLnhBQQaVTdJoVEls,390040,4
7801,0.591,0.518,6,-12.363,0,0.0382,0.44,0.181,0.105,0.681,86.283,audio_features,35t5aE5LYyNyEEHghcqBJP,spotify:track:35t5aE5LYyNyEEHghcqBJP,https://api.spotify.com/v1/tracks/35t5aE5LYyNyEEHghcqBJP,https://api.spotify.com/v1/audio-analysis/35t5aE5LYyNyEEHghcqBJP,471933,4
7802,0.628,0.665,7,-9.988,0,0.0428,0.331,1.91e-06,0.238,0.731,80.709,audio_features,1Q9ME2mhsXqwtMszjrSl39,spotify:track:1Q9ME2mhsXqwtMszjrSl39,https://api.spotify.com/v1/tracks/1Q9ME2mhsXqwtMszjrSl39,https://api.spotify.com/v1/audio-analysis/1Q9ME2mhsXqwtMszjrSl39,426632,4
7803,0.619,0.569,6,-11.271,0,0.0812,0.446,6.27e-06,0.0385,0.637,164.038,audio_features,0uBueDTKPWSglMBanZtsdA,spotify:track:0uBueDTKPWSglMBanZtsdA,https://api.spotify.com/v1/tracks/0uBueDTKPWSglMBanZtsdA,https://api.spotify.com/v1/audio-analysis/0uBueDTKPWSglMBanZtsdA,347350,4
7804,0.831,0.471,6,-16.782,0,0.126,0.0612,0.0,0.119,0.955,101.971,audio_features,6MuB5CTp6iJ9vD6fzOgCpq,spotify:track:6MuB5CTp6iJ9vD6fzOgCpq,https://api.spotify.com/v1/tracks/6MuB5CTp6iJ9vD6fzOgCpq,https://api.spotify.com/v1/audio-analysis/6MuB5CTp6iJ9vD6fzOgCpq,334120,3
7805,0.772,0.817,8,-6.475,1,0.0342,0.12,0.0,0.229,0.901,133.952,audio_features,3DFTyZw8YVaQu9BeZUMLss,spotify:track:3DFTyZw8YVaQu9BeZUMLss,https://api.spotify.com/v1/tracks/3DFTyZw8YVaQu9BeZUMLss,https://api.spotify.com/v1/audio-analysis/3DFTyZw8YVaQu9BeZUMLss,227463,4
7806,0.704,0.942,6,-5.359,1,0.061,0.0743,0.841,0.134,0.644,164.037,audio_features,4o6yHV6tDTPDgDYfHfFv6Z,spotify:track:4o6yHV6tDTPDgDYfHfFv6Z,https://api.spotify.com/v1/tracks/4o6yHV6tDTPDgDYfHfFv6Z,https://api.spotify.com/v1/audio-analysis/4o6yHV6tDTPDgDYfHfFv6Z,274874,4
7807,0.512,0.479,4,-10.765,0,0.0378,0.765,1.79e-05,0.0648,0.856,97.205,audio_features,59JemC1a4KDC1WxNAt7Zpt,spotify:track:59JemC1a4KDC1WxNAt7Zpt,https://api.spotify.com/v1/tracks/59JemC1a4KDC1WxNAt7Zpt,https://api.spotify.com/v1/audio-analysis/59JemC1a4KDC1WxNAt7Zpt,303960,4
7808,0.579,0.555,4,-10.252,1,0.036,0.657,0.00159,0.121,0.677,85.996,audio_features,6sUOcRioptpkJdV64o2iJp,spotify:track:6sUOcRioptpkJdV64o2iJp,https://api.spotify.com/v1/tracks/6sUOcRioptpkJdV64o2iJp,https://api.spotify.com/v1/audio-analysis/6sUOcRioptpkJdV64o2iJp,441973,4
7809,0.396,0.834,9,-8.467,0,0.213,0.252,0.000211,0.426,0.613,83.684,audio_features,0ouxt9GkqHyhnUQf1pMkjQ,spotify:track:0ouxt9GkqHyhnUQf1pMkjQ,https://api.spotify.com/v1/tracks/0ouxt9GkqHyhnUQf1pMkjQ,https://api.spotify.com/v1/audio-analysis/0ouxt9GkqHyhnUQf1pMkjQ,363227,4
7810,0.567,0.81,4,-6.884,0,0.0619,0.761,0.00102,0.238,0.767,80.935,audio_features,7ni43tIyJ3xshl4b152ntL,spotify:track:7ni43tIyJ3xshl4b152ntL,https://api.spotify.com/v1/tracks/7ni43tIyJ3xshl4b152ntL,https://api.spotify.com/v1/audio-analysis/7ni43tIyJ3xshl4b152ntL,358067,4
7811,0.48,0.681,5,-8.002,1,0.163,0.284,0.0,0.125,0.74,88.003,audio_features,0v7rJIwQ2xeB1W19eU5IQS,spotify:track:0v7rJIwQ2xeB1W19eU5IQS,https://api.spotify.com/v1/tracks/0v7rJIwQ2xeB1W19eU5IQS,https://api.spotify.com/v1/audio-analysis/0v7rJIwQ2xeB1W19eU5IQS,361067,4
7812,0.734,0.903,0,-3.972,0,0.0649,0.432,0.00569,0.2,0.712,102.009,audio_features,0pPGUL7171TRGgI6wyP8wP,spotify:track:0pPGUL7171TRGgI6wyP8wP,https://api.spotify.com/v1/tracks/0pPGUL7171TRGgI6wyP8wP,https://api.spotify.com/v1/audio-analysis/0pPGUL7171TRGgI6wyP8wP,341147,4
7813,0.738,0.823,1,-6.966,0,0.0658,0.00992,0.00627,0.0871,0.923,137.0,audio_features,4bPF3oy4JsKK1UeMMn7Byf,spotify:track:4bPF3oy4JsKK1UeMMn7Byf,https://api.spotify.com/v1/tracks/4bPF3oy4JsKK1UeMMn7Byf,https://api.spotify.com/v1/audio-analysis/4bPF3oy4JsKK1UeMMn7Byf,368480,4
7814,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,audio_features,4BTPzhEsyW3blWcxcuhLM0,spotify:track:4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/tracks/4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/audio-analysis/4BTPzhEsyW3blWcxcuhLM0,382973,4
7815,0.633,0.691,5,-5.851,1,0.0557,0.329,0.000211,0.134,0.57,80.002,audio_features,0mWtcNIAL9jITVHl3F2SQF,spotify:track:0mWtcNIAL9jITVHl3F2SQF,https://api.spotify.com/v1/tracks/0mWtcNIAL9jITVHl3F2SQF,https://api.spotify.com/v1/audio-analysis/0mWtcNIAL9jITVHl3F2SQF,427547,4
7816,0.639,0.531,11,-14.632,0,0.0407,0.393,7.61e-06,0.285,0.672,97.074,audio_features,11acrZ5o6QredI03M4sAsp,spotify:track:11acrZ5o6QredI03M4sAsp,https://api.spotify.com/v1/tracks/11acrZ5o6QredI03M4sAsp,https://api.spotify.com/v1/audio-analysis/11acrZ5o6QredI03M4sAsp,458815,4
7817,0.548,0.506,6,-13.684,0,0.0495,0.492,0.000442,0.189,0.641,85.628,audio_features,4T3VAoUDvCJkX5OSYXnng0,spotify:track:4T3VAoUDvCJkX5OSYXnng0,https://api.spotify.com/v1/tracks/4T3VAoUDvCJkX5OSYXnng0,https://api.spotify.com/v1/audio-analysis/4T3VAoUDvCJkX5OSYXnng0,473025,4
7818,0.716,0.622,8,-13.559,0,0.0528,0.495,4.08e-06,0.342,0.913,92.019,audio_features,4C63dkwiNKbUINGsryDmmu,spotify:track:4C63dkwiNKbUINGsryDmmu,https://api.spotify.com/v1/tracks/4C63dkwiNKbUINGsryDmmu,https://api.spotify.com/v1/audio-analysis/4C63dkwiNKbUINGsryDmmu,421642,4
7819,0.792,0.635,7,-13.94,0,0.0863,0.349,5.92e-06,0.324,0.648,122.004,audio_features,16XEVyPh5NT31CAAqPbxQF,spotify:track:16XEVyPh5NT31CAAqPbxQF,https://api.spotify.com/v1/tracks/16XEVyPh5NT31CAAqPbxQF,https://api.spotify.com/v1/audio-analysis/16XEVyPh5NT31CAAqPbxQF,422713,4
7820,0.647,0.725,7,-12.066,0,0.059,0.618,4.99e-05,0.558,0.918,98.787,audio_features,5lLBVDoG0w9oVxEftMIniN,spotify:track:5lLBVDoG0w9oVxEftMIniN,https://api.spotify.com/v1/tracks/5lLBVDoG0w9oVxEftMIniN,https://api.spotify.com/v1/audio-analysis/5lLBVDoG0w9oVxEftMIniN,547422,4
7821,0.595,0.545,7,-13.165,0,0.0334,0.645,1.27e-05,0.286,0.715,95.038,audio_features,3gsPEN0uIHE2zxSYt0UE0N,spotify:track:3gsPEN0uIHE2zxSYt0UE0N,https://api.spotify.com/v1/tracks/3gsPEN0uIHE2zxSYt0UE0N,https://api.spotify.com/v1/audio-analysis/3gsPEN0uIHE2zxSYt0UE0N,169796,4
7822,0.486,0.615,8,-13.277,0,0.0542,0.445,0.000951,0.375,0.848,92.277,audio_features,3HYF4u13huHTkHQnBgit3N,spotify:track:3HYF4u13huHTkHQnBgit3N,https://api.spotify.com/v1/tracks/3HYF4u13huHTkHQnBgit3N,https://api.spotify.com/v1/audio-analysis/3HYF4u13huHTkHQnBgit3N,143360,4
7823,0.477,0.223,7,-12.797,0,0.0294,0.934,0.0324,0.199,0.242,78.1,audio_features,456NfBAJUbDmaXw3pjIFFk,spotify:track:456NfBAJUbDmaXw3pjIFFk,https://api.spotify.com/v1/tracks/456NfBAJUbDmaXw3pjIFFk,https://api.spotify.com/v1/audio-analysis/456NfBAJUbDmaXw3pjIFFk,137691,4
7824,0.511,0.597,7,-13.859,1,0.0858,0.0155,0.594,0.0406,0.877,112.86,audio_features,5nTTfttqa8J7Buf9yvqxyo,spotify:track:5nTTfttqa8J7Buf9yvqxyo,https://api.spotify.com/v1/tracks/5nTTfttqa8J7Buf9yvqxyo,https://api.spotify.com/v1/audio-analysis/5nTTfttqa8J7Buf9yvqxyo,236278,4
7825,0.752,0.67,6,-10.641,0,0.0465,0.306,0.000528,0.729,0.748,110.696,audio_features,5itw0WzsobhLXyxUuAj8OQ,spotify:track:5itw0WzsobhLXyxUuAj8OQ,https://api.spotify.com/v1/tracks/5itw0WzsobhLXyxUuAj8OQ,https://api.spotify.com/v1/audio-analysis/5itw0WzsobhLXyxUuAj8OQ,336118,4
7826,0.689,0.674,11,-12.164,0,0.0396,0.277,0.000154,0.394,0.937,149.1,audio_features,549FZ0BWEyIGVbo9FUOqPl,spotify:track:549FZ0BWEyIGVbo9FUOqPl,https://api.spotify.com/v1/tracks/549FZ0BWEyIGVbo9FUOqPl,https://api.spotify.com/v1/audio-analysis/549FZ0BWEyIGVbo9FUOqPl,335386,4
7827,0.805,0.594,2,-10.846,1,0.0927,0.619,1.55e-05,0.215,0.694,110.425,audio_features,1U07iG4qnbKP8ui3VidZN4,spotify:track:1U07iG4qnbKP8ui3VidZN4,https://api.spotify.com/v1/tracks/1U07iG4qnbKP8ui3VidZN4,https://api.spotify.com/v1/audio-analysis/1U07iG4qnbKP8ui3VidZN4,330684,4
7828,0.743,0.657,2,-12.929,1,0.0889,0.0247,0.0,0.262,0.807,114.623,audio_features,1hnLo3D6Hm2H9966DQ89Og,spotify:track:1hnLo3D6Hm2H9966DQ89Og,https://api.spotify.com/v1/tracks/1hnLo3D6Hm2H9966DQ89Og,https://api.spotify.com/v1/audio-analysis/1hnLo3D6Hm2H9966DQ89Og,419498,4
7829,0.893,0.838,5,-9.782,1,0.0917,0.337,0.0355,0.117,0.852,116.985,audio_features,2bi0x31Cf30TvXkiopxH9A,spotify:track:2bi0x31Cf30TvXkiopxH9A,https://api.spotify.com/v1/tracks/2bi0x31Cf30TvXkiopxH9A,https://api.spotify.com/v1/audio-analysis/2bi0x31Cf30TvXkiopxH9A,363413,4
7830,0.552,0.863,4,-6.262,1,0.0312,0.269,0.156,0.209,0.654,172.011,audio_features,0UobB0Bw9pjJt2NHHsrXoF,spotify:track:0UobB0Bw9pjJt2NHHsrXoF,https://api.spotify.com/v1/tracks/0UobB0Bw9pjJt2NHHsrXoF,https://api.spotify.com/v1/audio-analysis/0UobB0Bw9pjJt2NHHsrXoF,386613,4
7831,0.724,0.818,11,-10.563,0,0.0426,0.0764,2.66e-05,0.288,0.556,126.905,audio_features,3dTrcdGM1S9rGGwXSlQmas,spotify:track:3dTrcdGM1S9rGGwXSlQmas,https://api.spotify.com/v1/tracks/3dTrcdGM1S9rGGwXSlQmas,https://api.spotify.com/v1/audio-analysis/3dTrcdGM1S9rGGwXSlQmas,367367,4
7832,0.511,0.543,4,-11.172,1,0.0761,0.199,0.0,0.086,0.792,85.821,audio_features,2BoqN74f4uvI4WGi3AJrOP,spotify:track:2BoqN74f4uvI4WGi3AJrOP,https://api.spotify.com/v1/tracks/2BoqN74f4uvI4WGi3AJrOP,https://api.spotify.com/v1/audio-analysis/2BoqN74f4uvI4WGi3AJrOP,421820,4
7833,0.684,0.958,1,-4.793,1,0.264,0.314,1.94e-06,0.618,0.817,163.95,audio_features,3VXh3jYTW3lTxtXRnu2TKP,spotify:track:3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/tracks/3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/audio-analysis/3VXh3jYTW3lTxtXRnu2TKP,275399,4
7834,0.836,0.622,8,-10.617,0,0.0513,0.305,0.0,0.122,0.785,127.042,audio_features,2bWEf2FVLHzqME4xVCjgs2,spotify:track:2bWEf2FVLHzqME4xVCjgs2,https://api.spotify.com/v1/tracks/2bWEf2FVLHzqME4xVCjgs2,https://api.spotify.com/v1/audio-analysis/2bWEf2FVLHzqME4xVCjgs2,303093,4
7835,0.783,0.816,1,-9.272,0,0.06,0.103,0.0,0.173,0.906,136.039,audio_features,1ZtmWcqEpnDuMR72GzkBoV,spotify:track:1ZtmWcqEpnDuMR72GzkBoV,https://api.spotify.com/v1/tracks/1ZtmWcqEpnDuMR72GzkBoV,https://api.spotify.com/v1/audio-analysis/1ZtmWcqEpnDuMR72GzkBoV,394120,4
7836,0.405,0.762,8,-9.49,1,0.0629,0.488,2.21e-06,0.157,0.721,129.704,audio_features,65h2eopwR8tXvqtdSjy3dK,spotify:track:65h2eopwR8tXvqtdSjy3dK,https://api.spotify.com/v1/tracks/65h2eopwR8tXvqtdSjy3dK,https://api.spotify.com/v1/audio-analysis/65h2eopwR8tXvqtdSjy3dK,275840,4
7837,0.57,0.498,7,-10.864,0,0.0537,0.76,8.09e-06,0.095,0.39,143.844,audio_features,7ynyU7I8T6aWEaKIOrKTxE,spotify:track:7ynyU7I8T6aWEaKIOrKTxE,https://api.spotify.com/v1/tracks/7ynyU7I8T6aWEaKIOrKTxE,https://api.spotify.com/v1/audio-analysis/7ynyU7I8T6aWEaKIOrKTxE,281000,4
7838,0.818,0.671,2,-10.848,1,0.0604,0.258,3.02e-06,0.0568,0.9,100.908,audio_features,6ZtVLU3ljjaMdcSRXuqc7r,spotify:track:6ZtVLU3ljjaMdcSRXuqc7r,https://api.spotify.com/v1/tracks/6ZtVLU3ljjaMdcSRXuqc7r,https://api.spotify.com/v1/audio-analysis/6ZtVLU3ljjaMdcSRXuqc7r,283000,4
7839,0.703,0.584,11,-12.397,0,0.0409,0.274,0.0,0.161,0.849,119.749,audio_features,3Uwcyve5afWP54jgN0B5cy,spotify:track:3Uwcyve5afWP54jgN0B5cy,https://api.spotify.com/v1/tracks/3Uwcyve5afWP54jgN0B5cy,https://api.spotify.com/v1/audio-analysis/3Uwcyve5afWP54jgN0B5cy,316000,4
7840,0.699,0.962,11,-4.872,0,0.287,0.376,2.87e-05,0.227,0.583,63.047,audio_features,4XM0h1pTF966XfDUxyLNU7,spotify:track:4XM0h1pTF966XfDUxyLNU7,https://api.spotify.com/v1/tracks/4XM0h1pTF966XfDUxyLNU7,https://api.spotify.com/v1/audio-analysis/4XM0h1pTF966XfDUxyLNU7,272600,4
7841,0.753,0.718,7,-9.931,0,0.0472,0.169,9.01e-05,0.306,0.908,105.911,audio_features,2PbCyvi2YtrQA2AD9uOwyH,spotify:track:2PbCyvi2YtrQA2AD9uOwyH,https://api.spotify.com/v1/tracks/2PbCyvi2YtrQA2AD9uOwyH,https://api.spotify.com/v1/audio-analysis/2PbCyvi2YtrQA2AD9uOwyH,301610,4
7842,0.666,0.918,11,-6.017,0,0.0905,0.153,0.000256,0.0844,0.814,126.016,audio_features,3sE4qcXfzn0RbMYlZ4nRWF,spotify:track:3sE4qcXfzn0RbMYlZ4nRWF,https://api.spotify.com/v1/tracks/3sE4qcXfzn0RbMYlZ4nRWF,https://api.spotify.com/v1/audio-analysis/3sE4qcXfzn0RbMYlZ4nRWF,337840,4
7843,0.609,0.935,0,-7.839,1,0.0609,0.403,9.17e-05,0.311,0.917,81.03,audio_features,5thheALMKZqEl479BxqAnL,spotify:track:5thheALMKZqEl479BxqAnL,https://api.spotify.com/v1/tracks/5thheALMKZqEl479BxqAnL,https://api.spotify.com/v1/audio-analysis/5thheALMKZqEl479BxqAnL,271000,4
7844,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,audio_features,0EH7sgeiFqDa3eS7ieW2zs,spotify:track:0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/tracks/0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/audio-analysis/0EH7sgeiFqDa3eS7ieW2zs,227091,4
7845,0.398,0.691,4,-5.001,1,0.129,0.322,0.0,0.101,0.487,173.01,audio_features,3RIYlQ20buPfanKbSyGh98,spotify:track:3RIYlQ20buPfanKbSyGh98,https://api.spotify.com/v1/tracks/3RIYlQ20buPfanKbSyGh98,https://api.spotify.com/v1/audio-analysis/3RIYlQ20buPfanKbSyGh98,193027,4
7846,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,audio_features,0gMW8XpPFPjoApDii5Tj1u,spotify:track:0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/tracks/0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/audio-analysis/0gMW8XpPFPjoApDii5Tj1u,236360,4
7847,0.808,0.57,10,-6.337,1,0.135,0.299,0.0,0.0833,0.526,130.448,audio_features,1c79hTzmukycIjA5uNRDcG,spotify:track:1c79hTzmukycIjA5uNRDcG,https://api.spotify.com/v1/tracks/1c79hTzmukycIjA5uNRDcG,https://api.spotify.com/v1/audio-analysis/1c79hTzmukycIjA5uNRDcG,228093,4
7848,0.408,0.302,7,-11.699,1,0.0456,0.76,0.0,0.0832,0.283,96.457,audio_features,6aWJOPC5gpjTpRiyvrFOQm,spotify:track:6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/tracks/6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/audio-analysis/6aWJOPC5gpjTpRiyvrFOQm,192148,3
7849,0.333,0.377,6,-8.282,1,0.0343,0.722,0.0,0.0333,0.245,87.613,audio_features,0yM3VmM8gHEVGViKvAbQkc,spotify:track:0yM3VmM8gHEVGViKvAbQkc,https://api.spotify.com/v1/tracks/0yM3VmM8gHEVGViKvAbQkc,https://api.spotify.com/v1/audio-analysis/0yM3VmM8gHEVGViKvAbQkc,353920,4
7850,0.713,0.228,0,-12.85,1,0.183,0.777,0.0,0.122,0.544,88.559,audio_features,0nV8ffGvur4zBHlbOlsZWM,spotify:track:0nV8ffGvur4zBHlbOlsZWM,https://api.spotify.com/v1/tracks/0nV8ffGvur4zBHlbOlsZWM,https://api.spotify.com/v1/audio-analysis/0nV8ffGvur4zBHlbOlsZWM,224387,4
7851,0.617,0.846,9,-4.488,1,0.0795,0.157,0.0,0.0708,0.874,110.482,audio_features,2r7H8zXauTITTtsnZhHDiH,spotify:track:2r7H8zXauTITTtsnZhHDiH,https://api.spotify.com/v1/tracks/2r7H8zXauTITTtsnZhHDiH,https://api.spotify.com/v1/audio-analysis/2r7H8zXauTITTtsnZhHDiH,269467,4
7852,0.703,0.443,0,-9.601,0,0.0862,0.0499,0.0,0.338,0.367,136.647,audio_features,03GBiorLGTk7T4IScIl4jj,spotify:track:03GBiorLGTk7T4IScIl4jj,https://api.spotify.com/v1/tracks/03GBiorLGTk7T4IScIl4jj,https://api.spotify.com/v1/audio-analysis/03GBiorLGTk7T4IScIl4jj,350219,4
7853,0.704,0.553,6,-5.963,1,0.0478,0.595,0.0,0.0684,0.415,127.861,audio_features,0h77yfaXxrLMLz31uNDigN,spotify:track:0h77yfaXxrLMLz31uNDigN,https://api.spotify.com/v1/tracks/0h77yfaXxrLMLz31uNDigN,https://api.spotify.com/v1/audio-analysis/0h77yfaXxrLMLz31uNDigN,210267,4
7854,0.729,0.674,3,-6.249,1,0.0435,0.159,0.0,0.105,0.64,135.026,audio_features,3jnntYfllN05QxplcXtpaS,spotify:track:3jnntYfllN05QxplcXtpaS,https://api.spotify.com/v1/tracks/3jnntYfllN05QxplcXtpaS,https://api.spotify.com/v1/audio-analysis/3jnntYfllN05QxplcXtpaS,239796,4
7855,0.587,0.192,6,-12.578,1,0.125,0.828,0.0,0.0949,0.525,81.557,audio_features,4VpHLjfYUMdbxOBvZfdtYk,spotify:track:4VpHLjfYUMdbxOBvZfdtYk,https://api.spotify.com/v1/tracks/4VpHLjfYUMdbxOBvZfdtYk,https://api.spotify.com/v1/audio-analysis/4VpHLjfYUMdbxOBvZfdtYk,198413,4
7856,0.534,0.754,5,-5.937,0,0.221,0.345,0.0,0.248,0.702,93.646,audio_features,3PzAUMMxPcaXEfWEvMx469,spotify:track:3PzAUMMxPcaXEfWEvMx469,https://api.spotify.com/v1/tracks/3PzAUMMxPcaXEfWEvMx469,https://api.spotify.com/v1/audio-analysis/3PzAUMMxPcaXEfWEvMx469,235286,4
7857,0.559,0.591,1,-5.526,1,0.153,0.228,0.0,0.165,0.606,141.217,audio_features,55sGZ6khmMO0GWb9QzZnXM,spotify:track:55sGZ6khmMO0GWb9QzZnXM,https://api.spotify.com/v1/tracks/55sGZ6khmMO0GWb9QzZnXM,https://api.spotify.com/v1/audio-analysis/55sGZ6khmMO0GWb9QzZnXM,176560,4
7858,0.647,0.224,6,-16.535,1,0.0544,0.545,0.0,0.0608,0.486,99.791,audio_features,3kdabHZBKJkLnQNbXvhczf,spotify:track:3kdabHZBKJkLnQNbXvhczf,https://api.spotify.com/v1/tracks/3kdabHZBKJkLnQNbXvhczf,https://api.spotify.com/v1/audio-analysis/3kdabHZBKJkLnQNbXvhczf,191000,4
7859,0.525,0.702,8,-4.747,1,0.365,0.241,0.0,0.217,0.653,99.787,audio_features,6uUE5S0ZYveiVxl05XIH7G,spotify:track:6uUE5S0ZYveiVxl05XIH7G,https://api.spotify.com/v1/tracks/6uUE5S0ZYveiVxl05XIH7G,https://api.spotify.com/v1/audio-analysis/6uUE5S0ZYveiVxl05XIH7G,306347,3
7860,0.537,0.664,3,-6.503,1,0.0951,0.518,0.0,0.0665,0.563,106.198,audio_features,5L5N8YOsBxdzR9h9sudBgG,spotify:track:5L5N8YOsBxdzR9h9sudBgG,https://api.spotify.com/v1/tracks/5L5N8YOsBxdzR9h9sudBgG,https://api.spotify.com/v1/audio-analysis/5L5N8YOsBxdzR9h9sudBgG,204613,4
7861,0.736,0.408,6,-8.155,1,0.0953,0.613,0.0,0.0656,0.698,86.853,audio_features,0rc7DWOaM1pGttXrKu8lQK,spotify:track:0rc7DWOaM1pGttXrKu8lQK,https://api.spotify.com/v1/tracks/0rc7DWOaM1pGttXrKu8lQK,https://api.spotify.com/v1/audio-analysis/0rc7DWOaM1pGttXrKu8lQK,167360,4
7862,0.696,0.453,9,-6.154,1,0.0733,0.571,0.0,0.189,0.51,93.911,audio_features,3FsKjdCxXjWr9sFmBo0QNo,spotify:track:3FsKjdCxXjWr9sFmBo0QNo,https://api.spotify.com/v1/tracks/3FsKjdCxXjWr9sFmBo0QNo,https://api.spotify.com/v1/audio-analysis/3FsKjdCxXjWr9sFmBo0QNo,178573,4
7863,0.458,0.598,0,-7.268,1,0.191,0.0842,0.0,0.124,0.633,154.684,audio_features,2nGX74qdw2lLaNhBIC5ftf,spotify:track:2nGX74qdw2lLaNhBIC5ftf,https://api.spotify.com/v1/tracks/2nGX74qdw2lLaNhBIC5ftf,https://api.spotify.com/v1/audio-analysis/2nGX74qdw2lLaNhBIC5ftf,326080,4
7864,0.678,0.7,7,-7.826,1,0.0605,0.466,0.0,0.345,0.569,116.001,audio_features,3QxmmtjD7ZlWRLTcOHI4Qx,spotify:track:3QxmmtjD7ZlWRLTcOHI4Qx,https://api.spotify.com/v1/tracks/3QxmmtjD7ZlWRLTcOHI4Qx,https://api.spotify.com/v1/audio-analysis/3QxmmtjD7ZlWRLTcOHI4Qx,153451,4
7865,0.482,0.509,0,-7.947,1,0.0477,0.602,0.0,0.0398,0.505,75.263,audio_features,3VHDIvoYPrOkUQmirAn5vr,spotify:track:3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/tracks/3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/audio-analysis/3VHDIvoYPrOkUQmirAn5vr,163240,4
